"RESPNUM","CCGID","RUNID","AREA","DAY","DATE","METH","Q1","Q2A","Q2B","Q2C","Q2D","Q2E","Q2F","Q2G","Q2H","Q2I","Q2J","Q2K","Q2L","Q3","Q4_1","Q4_2","Q4_3","Q5","Q6","Q7","Q8","Q8COUNTRY","Q9","Q10","LANG","Q3A_VERBATIM","Q3A1","Q3A2","Q3A3"
"953","449","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","4","4","5","1","3","5","3","4","1",,,"5","2","2","1",,"5","2","1","TRAYS WERE GETTING JAMMED UP.","4",,
"954","450","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","5","3","4","5","4","4","4","3","4","3","4","4","1",,,"5","2","4","3",,"2","2","1",,"0",,
"955","451","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","1","3","1","2","3","1","2","1",,,"5","1","3","3",,"3","1","1",,"0",,
"956","452","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","1","5","1",,"2","1","1","SOLID EXPERIENCE, NO COMPLAINTS.","1",,
"957","453","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","5","5","5","5","5","5","5","5","4","5","5","5","2",,,"5","1","1","3",,"3","2","1","CLEAN, EFFICIENT, AND WELL-RUN. NO COMPLAINTS.","3",,
"958","454","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","5","5","4","4","4","4","4","4","4","1",,,"4","1","1","3",,"0","1","1",,"0",,
"959","455","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","6","5","5","6","5","5","4","5","2",,,"5","1","4","3",,"4","1","1","THE TSA GUY WAS NICE AND FRIENDLY.","2",,
"960","456","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","3","3","5","5","2","4","5","2","4","5","4","1",,,"5","2","2","4","PERU","2","1","1",,"0",,
"961","457","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","4","6","5","5","4","5","2",,,"5","1","1","3",,"2","2","1","TSA PRE-CHECK WAS QUICK AND EFFICIENT. NO COMPLAINTS.","20",,
"962","458","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","5","5","5","6","5","5","5","5","2",,,"5","2","1","3",,"3","1","1","THE CHECKPOINT PROCESS IS UNOBTRUSIVE.","3",,
"963","459","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","4","4","2","4","6","4","4","4","4","3",,,"3","1","4","3",,"3","1","1",,"0",,
"964","460","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","4","4","5","5","2","4","6","4","5","3","4","1",,,"3","2","1","1",,"2","1","1","WAITING LINE SECURITY.","8",,
"965","461","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","1","5","1",,"4","1","1",,"0",,
"966","462","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","4","3","3","5","3","6","3","3","3","3","1",,,"5","2","2","3",,"4","1","1","EVERYTHING WAS GOOD; BUT I FIND THAT A LITTLE FRIENDLIER STAFF (SMILING, JOKING) REALLY REDUCES THE STRESS OF THE CHECKPOINT EXPERIENCE.","1","6",
"967","463","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","4","4","3","5","4","3","4","6","4","4","4","4","1",,,"5","1","2","3",,"3","1","1",,"0",,
"968","464","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","0","0","0","0","2",,,"5","2","6","3",,"5","1","1",,"0",,
"969","465","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","6","6","5","6","6","6","6","5","5","2",,,"5","1","6","3",,"3","1","1","OFF-PEAK HOURS BECAUSE OF THIS SURVEY?","14",,
"970","466","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","3","3","3","3","3","3","4","1",,,"5","2","1","4","AUSTRALIA","4","1","1","GREAT TO SEE ALL THESE CHECKS ARE TO KEEP US SAFE.","1",,
"971","467","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","4","4","3","4","6","2","3","4","4","1",,,"5","1","2","3",,"4","1","1",,"0",,
"972","468","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","5","5","5","5","2",,,"5","1","3","3",,"4","1","1","ALL WENT WELL.","1",,
"973","469","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","5","5","5","5","5",,,"5","1","3","3",,"3","1","1",,"0",,
"974","470","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","6","5","5","5","5","5","6","5","3","5","5","2","4",,"5","1","3","3",,"3","1","1","CLEAR -- THE SERVICE IS AMAZING.","20",,
"975","471","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","4","5","5","5","5","5","5","6","3","4","4","5","2","4",,"5","1","6","0",,"4","0","1","DECREASED VOLUME DURING THE TIME OF TRAVEL (3:40 DEPARTURE ON A WEDNESDAY). ON BUSY DAYS (THURSDAY AND FRIDAY), IT'S NOT AS PLEASANT.","16",,
"976","472","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","6","5","5","5","5","5","1",,,"5","1","4","0",,"5","1","1",,"0",,
"977","473","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","5","4","6","4","4","4","5","2",,,"5","1","3","3",,"4","1","1",,"0",,
"978","474","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","2","2","2","2","3","2","0","3","3","3","3",,,"3","1","4","3",,"4","2","1","MULTIPLE LINES WITHOUT DESIGNATION/DEFINED PATH. PEOPLE NOT KEEPING IN ORDER.","15","13",
"979","475","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","4","6","3","3","4","4","4",,,"5","1","6","1",,"4","1","1","CLEAR SERVICE IS AMAZING.","20",,
"980","476","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","5","4","4","5","4","4","4","4","4","4","2",,,"5","1","3","3",,"3","1","1",,"0",,
"981","477","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","0","5","5","5","5","2",,,"5","1","3","3",,"5","2","1","VERY FAST AND EFFICIENT.","3",,
"982","478","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","4","3","2","2","4","1","5","2","2","5","5","4","1",,,"5","2","1","3",,"2","1","1","SIGNAGE ON AIRTRAIN WAS CONFUSING. SECURITY TOOK AWHILE BUT NOT TOO BAD. OTHERWISE FRIENDLY AND CLEAN.","7","8","2"
"983","479","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","4","4","4","4","4","4","4","2",,,"5","1","5","3",,"4","1","1","I HAVE NO ISSUES. THEY ALWAYS PROCESS ME EFFICIENTLY AND IN A TIMELY MANNER.","3",,
"984","480","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","1","4","4","6","6","4","5","5","5","1",,,"5","1","2","3",,"3","2","1","FRIENDLINESS OF STAFF.","2",,
"985","481","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","3","3","0","0","4","1","4","1",,,"4","1","1","3",,"2","1","1",,"0",,
"986","482","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","4","5","4","6","4","4","5","4","2",,,"3","1","6","3",,"4","2","1","TRAVEL HERE WEEKLY AND IT'S CONSISTENTLY VERY EASY TO GET THROUGH. PEOPLE (STAFF) ALWAYS NICE.","2","3",
"987","483","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","4","3","3","4","1",,,"3","1","2","3",,"4","1","1","IT WAS FINE. ANOTHER LANE WOULD BE HELPFUL.","16","8",
"988","484","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","2","5","5","1","4","4","2","5","5","3","1",,,"5","2","3","1",,"2","1","1","VERY SLOW, ONLY TWO OPEN, HUGE LINES.","8","17",
"989","485","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","3","4","4","3","4","6","3","4","3","4","1",,,"5","2","1","3",,"4","2","1",,"0",,
"990","486","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","3","3","4","4","4","4","6","4","4","2","4","1",,,"5","2","1","3",,"4","1","1",,"0",,
"991","487","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","5","5","5","5","4","4","5","4","5","5","1",,,"4","2","1","3",,"2","1","1",,"0",,
"992","488","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","4","3","3","4","3","4","3","6","3","3","2","3","2",,,"4","1","4","3",,"3","1","1","OVERALL, THIS CHECKPOINT IS ON PAR WITH OTHER MAJOR AIRPORTS. NOT REALLY BETTER, NOT REALLY WORSE.","16",,
"993","489","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","1","2","2","2","5","5","1","4","2","2","1",,,"5","1","3","3",,"4","1","1",,"0",,
"994","490","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","4","5","5","4","4","4","5","1",,,"5","1","1","3",,"3","2","1",,"0",,
"995","491","3X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","4","3","5","5","2",,,"5","2","1","3",,"5","1","1","EFFICIENT.","3",,
"996","364","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","5","5","5","5","5","5","5","5","5","5","5","4",,,"5","2","1","2",,"4","2","1","THEY WERE NICE AND PROFESSIONAL.","2",,
"997","365","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","5","5","3","4","5","4","4","4","5","4","4","1",,,"5","2","1","3",,"2","2","1",,"0",,
"998","366","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","4","5","5","5","4","4","5","2",,,"5","2","4","1",,"5","1","1","TOOK PLACE AT PRE-CHECK AREA.","20",,
"999","367","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","5","5","4","4","5","5","6","4","3","4","4","2",,,"5","2","4","1",,"5","2","1","WE ARE AT PRE-CHECK. VERY FEW PASSENGERS.","20",,
"1,000","368","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","3","5","3","4","3","6","4","2","3","4","1",,,"5","1","3","3",,"4","1","1",,"0",,
"1,001","369","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","4","4","5","5","5","5","5","6","4","5","4","5","4",,,"5","1","4","1",,"4","1","1","I WAS ABLE TO MOVE THROUGH SECURITY QUICKLY AND EFFICIENTLY.","3",,
"1,002","370","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","6","4","3","6","6","6","6","6","6","4","4","4","2","4",,"3","1","6","3",,"0","0","1",,"0",,
"1,003","371","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","4","4","4","6","4","4","6","4","2",,,"5","1","4","3",,"4","1","1","[FOR A] BUSY DAY, THEY DID WELL. I WAS TSA PRE, THOUGH.","1",,
"1,004","372","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","7",,,"0","0","0","0",,"0","0","1","FLEW THROUGH IN 60 SECONDS. LOVE CLEAR!","3","20",
"1,005","373","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","4","3","4","3","2","3","3","2","3","3","4","1",,,"3","2","4","1",,"2","1","1",,"0",,
"1,006","374","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","3","3","5","4","2","3","2","2","4","4","3","1",,,"5","2","3","1",,"4","1","1",,"0",,
"1,007","375","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","3","3","4","4","3","4","4","4","1",,,"5","2","1","1",,"2","2","1",,"0",,
"1,008","376","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","4","4","4","4","5","5","3","4","4","4","1",,,"5","1","3","1",,"4","2","1","VERY GOOD EXPERIENCE OVERALL. THANK YOU!","1",,
"1,009","377","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","4","3","1","3","3","3","3","2","3","1",,,"5","1","1","3",,"4","2","1","WAITING TIME BALANCED BY STAFF COURTESY.","8","2",
"1,010","378","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","3","4","2","3","3","6","3","3","6","3","2",,,"5","1","3","3",,"4","1","1",,"0",,
"1,011","379","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","5","3","5","6","0","3","3","0","4","5","3","3","2",,,"4","2","0","0",,"0","0","1","SERVICE WAS JUST OK.","16",,
"1,012","380","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","6","4","6","3","4","4","4","4","6","2","2","3","3","2",,,"3","1","6","3",,"3","2","1",,"0",,
"1,013","381","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","6","5","3","6","3","3","6","3","3","6","4","2",,,"3","2","4","1",,"4","1","1",,"0",,
"1,014","382","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","3","5","5","5","5","5","6","5","5","5","5","2",,,"5","2","3","1",,"2","2","1","I AM TSA PRE -- SO SLIGHTLY HIGHER EXPECTATIONS THAN ARE MET.","20",,
"1,015","383","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","5","4","4","6","4","4","4","5","1",,,"5","1","2","4","UNITED KINGDOM","4","1","1",,"0",,
"1,016","384","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","4","4","4","4","0","4","4","4","4","2",,,"5","2","3","1",,"4","2","1",,"0",,
"1,017","385","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","1","1","3",,"4","2","1","NICE AND EFFICIENT.","3",,
"1,018","386","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","4","4","3","2","3","3","3","2","3","3","4",,,"5","1","1","3",,"4","2","1",,"0",,
"1,019","387","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","1","1","3",,"3","1","1",,"0",,
"1,020","388","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","5","5","5","5","2",,,"5","2","1","2",,"4","1","1","I HAVE KNOWN TRAVELER NUMBER AND PRE-CHECK; AVOIDS MUCH OF THE HASSLE.","20",,
"1,021","389","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","4","3","3","5","5","5","5","6","5","5","5","4","2",,,"5","2","3","3",,"0","0","1",,"0",,
"1,022","390","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","5","5","4","4","4","4","6","4","4","4","4","1",,,"5","2","1","3",,"4","2","1",,"0",,
"1,023","391","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","2","1","3",,"5","2","1","FAST AND EFFICIENT.","3",,
"1,024","392","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","2","1","3",,"5","1","1","FAST, EASY, SECURE, FRIENDLY.","3","2",
"1,025","393","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2",,,"5","1","3","1",,"5","1","1","SHORT LINE, HELPFUL TSA STAFF. MUCH IMPROVED FROM PREVIOUS TIMES THROUGH TERMINAL 2 SECURITY.","2","3",
"1,026","394","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","4","6","4","5","5","5","2",,,"5","2","4","1",,"5","2","1","QUICK TODAY -- MORE SPACE THAN USUAL. ESCALATOR CROWDED.","5","3",
"1,027","395","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","4","4","5","5","5","5","3",,,"5","2","3","3",,"5","2","1","WENT THROUGH THE PRIORITY LINE SO IT WAS MUCH SHORTER!","20",,
"1,028","396","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","4","4","4","5","4","4","5","5","6","4","4","4","4","2",,,"4","1","1","3",,"4","1","1",,"0",,
"1,029","397","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","4","5","4","4","6","3","4","3","4","1",,,"5","2","3","3",,"5","1","1",,"0",,
"1,030","398","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","3","5","4","4","5","3","3","4","5","4","1",,,"3","2","1","1",,"5","2","1",,"0",,
"1,031","399","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","1",,,"5","1","3","1",,"2","1","1","QUICK.","3",,
"1,032","400","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","4","4","4","4","5","6","5","5","2","0","1",,,"5","2","2","1",,"4","1","1","REPACKING AREA WAS FAR.","4",,
"1,033","401","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","4","4","6","4","3","5","4","4",,,"5","2","4","1",,"2","2","1","IT WAS EASY AND EFFICIENT TODAY.","3",,
"1,034","402","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","5","5","5","5","2",,,"5","2","1","3",,"5","1","1",,"0",,
"1,035","403","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","4","4","3","4","4","4","0","4","3","4","1",,,"5","2","3","1",,"2","1","1",,"0",,
"1,036","404","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","4","4","4","6","4","5","3","4","1",,,"5","2","2","2",,"2","1","1","MORE BENCHES FOR REPACKING WOULD HELP.","5",,
"1,037","405","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","3","5","5","5","5","5","5","4","5","5","5","5","1",,,"4","2","2","2",,"2","2","1","SCREENING STAFF WAS VERY HELPFUL AND FRIENDLY.","2",,
"1,038","406","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","3","3","4","6","3","3","6","6","2","6","2","3","7",,,"0","0","0","0",,"0","0","1","HIGH VOLUME -- HARD TO BELIEVE THE SECURITY CAN ACTUALLY BE EFFECTIVE.","16",,
"1,039","407","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","3","4","3","4","5","5","5","4","4","4","4","3","4","1",,,"5","2","2","3",,"5","1","1",,"0",,
"1,040","408","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","4","4","4","5","1",,,"5","2","3","3",,"3","2","1",,"0",,
"1,041","409","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","1",,,"5","1","3","1",,"3","1","1","SHORT LINES. IT WAS SMOOTH SAILING. THANK YOU!","3",,
"1,042","410","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","6","5","5","4","5","2",,,"5","2","4","1",,"2","2","1","CLEAN, FAST, FRIENDLY, ORGANIZED.","2","3",
"1,043","411","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","0","5","4","5","5","5","6","0","4","3","4","7",,,"0","0","0","0",,"0","0","1",,"0",,
"1,044","412","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","5","5","5","4","4","5","6","5","5","5","5","7",,,"5","2","3","1",,"2","2","1",,"0",,
"1,045","413","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","5","5","4","5","4","4","4","5","4","4","4","4","5","1",,,"5","2","3","4",,"4","2","3",,"0",,
"1,046","414","1X","D","WED","2019 Oct 02 12:00:00 AM","1","1","6","6","6","6","4","5","5","4","4","4","5","4","4","1",,,"5","2","3","4",,"4","2","3",,"0",,
"1,048","310","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","3","3","3","3","3","4","2","3","6","4","4","4","2","1",,,"4","1","4","4","NEW ZEALAND","3","1","1","COMPARED TO OTHER AIRPORTS, THIS SECURITY CHECKPOINT ISN'T AS ORGANIZED, AND AS A RESULT, TAKES LONGER.","4","8",
"1,049","311","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","3","5","4","4","2","4","2","5","5","5","5","5","4","1",,,"3","2","3","1",,"3","1","1",,"0",,
"1,050","312","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","7",,,"0","0","0","0",,"0","0","1","EASY, FAST, CLEAN, AND EFFICIENT CHECKPOINT.","3",,
"1,051","313","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","1",,,"5","2","1","2",,"2","2","1","I HAD NO COMPLICATIONS; IT WAS ALL VERY EFFICIENT.","3",,
"1,052","314","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","4","4","4","4","6","4","4","4","6","0","4","4","4","2",,,"5","1","6","3",,"4","1","1","I'M TSA PRE-CHECK, SO VERY EFFICIENT.","20",,
"1,053","315","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","0","0","2","2","4","0","5","5","4","1",,,"5","1","1","4","INDIA","4","2","1","JUST TOO LONG QUEUES. CAN WE HAVE MORE CHECKPOINTS? THANK YOU.","8",,
"1,054","316","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","4","4","5","5","4",,,"3","2","1","3",,"1","1","1",,"0",,
"1,055","317","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","5","3","4","4","3","4","4","4","1",,,"5","2","1","3",,"2","1","1",,"0",,
"1,056","318","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","2","5","3","2","4","6","3","4","2","4","1",,,"5","1","1","3",,"2","1","1","QUEUING, NO ROOM TO REPACK.","8","5",
"1,057","319","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","3","5","5","5","6","5","5","3","5","3",,,"5","2","1","3",,"5","1","1","DIDN'T HAVE ANY PROBLEMS -- VERY EFFICIENTLY DONE. ONE SUGGESTION: PRECHECK SIGN COULD BE HIGHER FOR BETTER RECOGNITION OF THE AREA.","3","7",
"1,058","320","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","4","4","4","5","5","6","5","4","3","4","2",,,"5","1","6","1",,"4","1","1","DO IT ALL THE TIME AND RARELY HAVE ISSUES.","1",,
"1,059","321","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","2","3","3","3","4","4","1","1","6","1","3","1","3","7",,,"0","0","0","0",,"0","0","1","SLOW/RUDE PEOPLE. I HAVE CLEAR AND STILL HAVE TO WAIT MORE THAN ONE SHOULD. ALSO LOTS OF TROUBLE AFTER GETTING THROUGH -- ALMOST TAKES LONGER. STAFF IS NICE THOUGH. SEEMS LIKE A LOT OF FRUSTRATED PEOPLE.","13","2","8"
"1,060","322","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","4","5","4","5","4","5","4","4","4","4","4",,,"5","1","5","3",,"4","1","1","I USED CLEAR WHICH MADE IT EASIER.","20",,
"1,061","323","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","4","5","5","5","5","5","5","5","5","5","5","5","5","1",,,"5","1","5","1",,"4","1","1","IT'S ALL FINE -- I GO THROUGH SECURITY HERE OFTEN.","1",,
"1,062","324","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","3","3","3","5","4","5","1","3","4","3","1","5","3","3",,,"5","1","1","3",,"2","1","1","TRAVELLED THROUGH OTHER AIRPORTS AT MAJOR CITIES THAT WERE MUCH CLEANER.","9",,
"1,063","325","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","4","4","4","4","4","3","3","3","6","4","4","3","4","1",,,"5","1","1","3",,"5","1","1","IT'S A NECESSARY EVIL THAT IS INCONVENIENT AND TIME-CONSUMING AT BEST.","16",,
"1,064","326","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","4","5","4","4","4","5","6","4","5","5","4","1",,,"4","2","1","3",,"2","1","1","GOOD EXPERIENCE. NO ISSUES.","1",,
"1,065","327","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","4","4","4","4","4","4","5","5","6","4","4","3","4","1",,,"5","2","2","1",,"3","2","1","EVERYTHING IS FINE.","1",,
"1,066","328","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","4","5","5","6","5","5","3","5","2",,,"5","1","3","4","CANADA","3","1","1","FAST, EFFICIENT, FRIENDLY.","3","2",
"1,067","329","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","3","3","3","3","3","5","5","5","4","1",,,"5","2","2","3",,"2","1","1","IT FEELS NORMAL.","16",,
"1,068","330","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","3","3","3","3","4","4","5","5","5","5","5","4","4","2",,,"5","1","4","3",,"3","2","1","SPEED!","3",,
"1,069","331","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","4","5","4","4","4","5","5","4","5","3",,,"5","2","1","4","INDONESIA","4","2","1","BETTER AND BETTER -- THAT'S WHAT I SEE.","1",,
"1,070","332","5W","D","TUE","2019 Oct 01 12:00:00 AM","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","2","4",,"5","1","6","3",,"3","1","1",,"0",,
